52.824,7.0769
52.837,7.0911
52.889,7.1331
52.934,7.1797
52.957,7.1933
52.965,7.1978
52.971,7.2003
53.002,7.2103
53.016,7.2117
53.176,7.2072
53.243,7.2084
53.311,7.245
53.315,7.25
53.318,7.2564
53.319,7.2719
53.317,7.32
53.316,7.3297
53.314,7.3369
53.31,7.3425
53.306,7.3464
53.302,7.3519
53.301,7.3553
53.299,7.3644
53.309,7.3586
53.317,7.3511
53.322,7.3417
53.324,7.3325
53.336,7.2269
53.341,7.1839
53.34,7.1264
53.338,7.0925
53.336,7.0733
53.337,7.0581
53.34,7.0506
53.342,7.0478
53.346,7.0433
53.365,7.0242
53.372,7.0194
53.381,7.0164
53.384,7.0158
53.405,7.0144
53.415,7.0156
53.442,7.0219
53.479,7.0314
53.485,7.0333
53.583,7.0881
53.592,7.0961
53.595,7.1019
53.642,7.1847
53.665,7.2269
53.669,7.2372
53.685,7.2958
53.689,7.3411
53.687,7.4506
53.687,7.4675
53.686,7.4725
53.683,7.4844
53.672,7.5083
53.672,7.5186
53.681,7.5817
53.7,7.6983
53.714,7.8433
53.717,7.8825
53.719,7.9075
53.717,7.9492
53.715,7.9817
53.71,8.0083
53.707,8.0203
53.704,8.0264
53.701,8.0286
53.699,8.0297
53.692,8.0239
53.689,8.0225
53.686,8.0217
53.676,8.0222
53.671,8.0247
53.636,8.0461
53.626,8.0581
53.585,8.1239
53.565,8.1572
53.562,8.1594
53.558,8.1625
53.55,8.1658
53.543,8.1667
53.527,8.1683
53.524,8.1681
53.521,8.1633
53.511,8.1353
53.508,8.1236
53.504,8.1031
53.502,8.0844
53.503,8.0633
53.501,8.0614
53.497,8.0617
53.48,8.0661
53.472,8.0697
53.462,8.0758
53.458,8.0803
53.444,8.0978
53.404,8.2047
53.403,8.2086
53.401,8.2231
53.401,8.2344
53.401,8.2442
53.402,8.2483
53.417,8.2811
53.422,8.2892
53.427,8.2928
53.451,8.3097
53.456,8.3131
53.466,8.315
53.499,8.3197
53.509,8.3206
53.515,8.3197
53.522,8.3147
53.526,8.3086
53.526,8.3033
53.525,8.2933
53.521,8.2728
53.52,8.2636
53.519,8.2375
53.519,8.2331
53.522,8.2319
53.532,8.2322
53.558,8.2369
53.586,8.2431
53.603,8.2611
53.61,8.2728
53.614,8.2833
53.617,8.3061
53.617,8.3231
53.614,8.3414
53.555,8.4944
53.514,8.5183
53.506,8.5083
53.501,8.5039
53.492,8.4964
53.484,8.4911
53.479,8.4883
53.47,8.4853
53.454,8.4828
53.418,8.4842
53.406,8.4853
53.382,8.4886
53.373,8.4908
53.36,8.4978
53.354,8.5031
53.362,8.5067
53.372,8.5081
53.425,8.5058
53.434,8.505
53.451,8.4986
53.462,8.4961
53.472,8.4981
53.481,8.5017
53.488,8.5064
53.492,8.5114
53.515,8.5609
53.521,8.5656
53.527,8.5683
53.533,8.5683
53.536,8.5675
53.551,8.5578
53.617,8.5117
53.642,8.4947
53.652,8.4883
53.66,8.4856
53.672,8.4831
53.681,8.4822
53.69,8.4833
53.702,8.4878
53.818,8.5481
53.851,8.5744
53.859,8.5803
53.877,8.6011
53.879,8.6042
53.882,8.6119
53.891,8.6525
53.894,8.6656
53.895,8.6806
53.893,8.6839
53.876,8.7064
53.872,8.7114
53.866,8.7131
53.864,8.7147
53.858,8.7281
53.847,8.7564
53.841,8.7756
53.836,8.7972
53.83,8.8531
53.828,8.9075
53.847,9.0206
53.863,9.1053
53.866,9.1289
53.865,9.2131
53.865,9.2189
53.859,9.2761
53.858,9.28
53.856,9.2833
53.849,9.2942
53.83,9.3203
53.826,9.3244
53.798,9.3514
53.761,9.3794
53.731,9.4089
53.724,9.4158
53.611,9.5478
53.598,9.5622
53.591,9.5731
53.586,9.5828
53.556,9.6728
53.55,9.6958
53.544,9.7647
53.535,9.8022
53.533,9.8114
53.532,9.8217
53.533,9.8264
53.534,9.83
53.536,9.8325
53.539,9.8339
53.542,9.8339
53.547,9.8303
53.55,9.8247
53.552,9.8208
53.561,9.7839
53.563,9.7742
53.565,9.7411
53.566,9.7242
53.568,9.6994
53.572,9.6819
53.579,9.6636
53.614,9.5753
53.622,9.5611
53.634,9.5467
53.739,9.4378
53.749,9.4306
53.771,9.4172
53.792,9.4078
53.821,9.3944
53.824,9.3931
53.853,9.3378
53.857,9.3278
53.874,9.2864
53.877,9.2783
53.886,9.2344
53.889,9.2208
53.891,9.2053
53.898,9.0631
53.891,8.9931
53.89,8.9833
53.895,8.9672
53.907,8.9475
53.92,8.9275
53.929,8.9139
53.941,8.8997
53.961,8.8831
54.009,8.85
54.028,8.8372
54.031,8.8361
54.035,8.8406
54.039,8.8467
54.041,8.8542
54.044,8.8661
54.045,8.8808
54.044,8.8906
54.037,8.9267
54.031,8.9456
54.022,8.9606
54.018,8.9711
54.019,8.9789
54.026,9.0006
54.028,9.0031
54.044,9.0111
54.05,9.0128
54.085,9.0172
54.132,8.9711
54.124,8.8586
54.131,8.8475
54.133,8.8447
54.148,8.8297
54.155,8.825
54.175,8.8128
54.19,8.8164
54.207,8.8233
54.251,8.8414
54.253,8.8428
54.255,8.8453
54.258,8.8531
54.294,8.8836
54.293,8.83
54.27,8.6956
54.268,8.6942
54.266,8.6911
54.266,8.68
54.267,8.6694
54.269,8.6556
54.273,8.6436
54.279,8.6317
54.301,8.6119
54.309,8.6072
54.316,8.6031
54.325,8.6003
54.331,8.5992
54.334,8.5994
54.379,8.6219
54.393,8.6339
54.397,8.6389
54.399,8.6461
54.4,8.6508
54.411,8.7686
54.416,8.8233
54.415,8.8281
54.413,8.8314
54.407,8.8378
54.405,8.8406
54.404,8.8458
54.406,8.8556
54.414,8.8869
54.452,8.9947
54.46,9.005
54.472,9.015
54.475,9.0164
54.493,9.0194
54.498,9.0169
54.509,9.0056
54.541,8.9678
54.544,8.9603
54.546,8.9469
54.549,8.9403
54.559,8.9217
54.563,8.9161
54.621,8.8508
54.668,8.8142
54.686,8.805
54.712,8.7544
54.721,8.7344
54.747,8.6969
54.801,8.6556
54.81,8.6486
54.815,8.6456
54.826,8.6422
54.838,8.6406
54.85,8.5734
54.861,8.5773
54.868,8.5806
54.871,8.5456
54.867,8.3901
54.86,8.3025
54.857,8.3006
54.848,8.2981
54.825,8.2944
54.789,8.2922
54.784,8.2936
54.774,8.3
54.767,8.3006
54.74,8.2986
54.739,8.2983
54.737,8.2883
54.744,8.2822
54.747,8.2811
54.753,8.2806
54.775,8.2806
54.818,8.2814
54.835,8.2828
54.895,8.2911
54.906,8.2956
54.926,8.3036
54.94,8.3108
55.033,8.3733
55.045,8.3831
55.053,8.3933
55.057,8.405
55.056,8.4111
55.053,8.4472
55.05,8.4594
55.048,8.4631
55.024,8.4383
55.013,8.4217
55.009,8.4103
55.008,8.4011
55.007,8.3975
54.994,8.3719
54.973,8.3539
54.967,8.3522
54.951,8.3528
54.927,8.4166
54.918,8.4185
54.914,8.4213
54.91,8.4265
54.909,8.4306
54.901,8.4568
54.899,8.4656
54.901,8.4905
54.906,8.5983
54.914,8.6025
54.918,8.6028
54.913,8.6645
54.899,8.6861
54.893,8.6994
54.891,8.7194
54.897,8.7547
54.899,8.7631
54.906,8.7858
54.914,8.8289
54.914,8.8413
54.908,8.92
54.906,8.9411
54.865,9.1689
54.854,9.2242
54.846,9.2336
54.834,9.2281
54.824,9.2336
54.816,9.2431
54.809,9.2536
54.809,9.3428
54.812,9.3589
54.821,9.3686
54.823,9.3689
54.83,9.3786
54.835,9.3925
54.833,9.4147
54.825,9.4454
54.82,9.4419
54.808,9.4375
54.802,9.4392
54.826,9.5783
54.812,9.6606
54.786,9.7856
54.789,9.8897
54.792,9.8964
54.793,9.9058
54.791,9.9167
54.782,9.9358
54.769,9.9619
54.761,9.9728
54.757,9.9767
54.671,10.037
54.665,10.038
54.633,10.04
54.555,10.032
54.529,10.011
54.525,10.006
54.521,10
54.507,9.9706
54.482,9.8931
54.477,9.8711
54.479,9.85
54.479,9.8453
54.476,9.8433
54.473,9.8436
54.464,9.8519
54.457,9.8636
54.454,9.8703
54.453,9.8783
54.454,9.8933
54.474,10.007
54.489,10.101
54.49,10.111
54.49,10.127
54.436,10.368
54.361,10.61
54.35,10.633
54.347,10.639
54.342,10.643
54.337,10.646
54.331,10.652
54.312,10.679
54.309,10.686
54.308,10.691
54.307,10.707
54.307,10.765
54.308,10.78
54.31,10.788
54.315,10.802
54.324,10.821
54.327,10.827
54.332,10.836
54.339,10.843
54.362,10.885
54.384,10.937
54.385,10.946
54.385,10.952
