lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,04-May-2011,-3.67741935483872,µg m^-3,0
50.875,6.125,05-May-2011,44.3225806451613,µg m^-3,0
50.875,6.125,06-May-2011,21.3225806451613,µg m^-3,0
50.875,6.125,07-May-2011,44.3225806451613,µg m^-3,0
50.875,6.125,08-May-2011,30.3225806451613,µg m^-3,0
50.875,6.125,09-May-2011,9.32258064516128,µg m^-3,0
50.875,6.125,10-May-2011,-10.6774193548387,µg m^-3,0
50.875,6.125,11-May-2011,6.32258064516128,µg m^-3,0
50.875,6.125,12-May-2011,-21.6774193548387,µg m^-3,0
50.875,6.125,13-May-2011,16.3225806451613,µg m^-3,0
50.875,6.125,14-May-2011,-9.67741935483872,µg m^-3,0
50.875,6.125,15-May-2011,-50.6774193548387,µg m^-3,0
50.875,6.125,16-May-2011,-145.677419354839,µg m^-3,0
50.875,6.125,17-May-2011,-54.6774193548387,µg m^-3,0
50.875,6.125,18-May-2011,16.3225806451613,µg m^-3,0
50.875,6.125,19-May-2011,-87.6774193548387,µg m^-3,0
50.875,6.125,20-May-2011,-11.6774193548387,µg m^-3,0
50.875,6.125,21-May-2011,44.3225806451613,µg m^-3,0
50.875,6.125,22-May-2011,-6.67741935483872,µg m^-3,0
50.875,6.125,23-May-2011,66.3225806451613,µg m^-3,0
50.875,6.125,24-May-2011,52.3225806451613,µg m^-3,0
50.875,6.125,25-May-2011,83.3225806451613,µg m^-3,0
50.875,6.125,26-May-2011,-1.67741935483872,µg m^-3,0
50.875,6.125,27-May-2011,-84.6774193548387,µg m^-3,0
50.875,6.125,28-May-2011,-1.67741935483872,µg m^-3,0
50.875,6.125,29-May-2011,27.3225806451613,µg m^-3,0
50.875,6.125,30-May-2011,76.3225806451613,µg m^-3,0
50.875,6.125,31-May-2011,-150.677419354839,µg m^-3,0
50.875,6.125,01-Jun-2011,51.5,µg m^-3,0
50.875,6.125,02-Jun-2011,123.5,µg m^-3,0
50.875,6.125,03-Jun-2011,112.5,µg m^-3,0
50.875,6.125,04-Jun-2011,80.5,µg m^-3,0
50.875,6.125,05-Jun-2011,-4.5,µg m^-3,0
50.875,6.125,06-Jun-2011,-14.5,µg m^-3,0
50.875,6.125,07-Jun-2011,-12.5,µg m^-3,0
50.875,6.125,08-Jun-2011,-25.5,µg m^-3,0
50.875,6.125,09-Jun-2011,43.5,µg m^-3,0
50.875,6.125,10-Jun-2011,-49.5,µg m^-3,0
50.875,6.125,11-Jun-2011,35.5,µg m^-3,0
50.875,6.125,12-Jun-2011,50.5,µg m^-3,0
50.875,6.125,13-Jun-2011,-64.5,µg m^-3,0
50.875,6.125,14-Jun-2011,-10.5,µg m^-3,0
50.875,6.125,15-Jun-2011,-32.5,µg m^-3,0
50.875,6.125,16-Jun-2011,-59.5,µg m^-3,0
50.875,6.125,17-Jun-2011,-6.5,µg m^-3,0
50.875,6.125,18-Jun-2011,-3.5,µg m^-3,0
50.875,6.125,19-Jun-2011,-78.5,µg m^-3,0
50.875,6.125,20-Jun-2011,-54.5,µg m^-3,0
50.875,6.125,21-Jun-2011,-51.5,µg m^-3,0
50.875,6.125,22-Jun-2011,-60.5,µg m^-3,0
50.875,6.125,23-Jun-2011,1.5,µg m^-3,0
50.875,6.125,24-Jun-2011,-21.5,µg m^-3,0
50.875,6.125,25-Jun-2011,-133.5,µg m^-3,0
50.875,6.125,26-Jun-2011,27.5,µg m^-3,0
50.875,6.125,27-Jun-2011,116.5,µg m^-3,0
50.875,6.125,28-Jun-2011,104.5,µg m^-3,0
50.875,6.125,29-Jun-2011,-77.5,µg m^-3,0
50.875,6.125,30-Jun-2011,13.5,µg m^-3,0
50.875,6.125,01-Jul-2011,47.5806451612903,µg m^-3,0
50.875,6.125,02-Jul-2011,0.580645161290334,µg m^-3,0
50.875,6.125,03-Jul-2011,46.5806451612903,µg m^-3,0
50.875,6.125,04-Jul-2011,59.5806451612903,µg m^-3,0
50.875,6.125,05-Jul-2011,115.58064516129,µg m^-3,0
50.875,6.125,06-Jul-2011,46.5806451612903,µg m^-3,0
50.875,6.125,07-Jul-2011,52.5806451612903,µg m^-3,0
50.875,6.125,08-Jul-2011,55.5806451612903,µg m^-3,0
50.875,6.125,09-Jul-2011,32.5806451612903,µg m^-3,0
50.875,6.125,10-Jul-2011,21.5806451612903,µg m^-3,0
50.875,6.125,11-Jul-2011,78.5806451612903,µg m^-3,0
50.875,6.125,12-Jul-2011,43.5806451612903,µg m^-3,0
50.875,6.125,13-Jul-2011,-102.41935483871,µg m^-3,0
50.875,6.125,14-Jul-2011,-55.4193548387097,µg m^-3,0
50.875,6.125,15-Jul-2011,57.5806451612903,µg m^-3,0
50.875,6.125,16-Jul-2011,-28.4193548387097,µg m^-3,0
50.875,6.125,17-Jul-2011,5.58064516129033,µg m^-3,0
50.875,6.125,18-Jul-2011,-21.4193548387097,µg m^-3,0
50.875,6.125,19-Jul-2011,-6.41935483870967,µg m^-3,0
50.875,6.125,20-Jul-2011,-46.4193548387097,µg m^-3,0
50.875,6.125,21-Jul-2011,-30.4193548387097,µg m^-3,0
50.875,6.125,22-Jul-2011,-20.4193548387097,µg m^-3,0
50.875,6.125,23-Jul-2011,-4.41935483870967,µg m^-3,0
50.875,6.125,24-Jul-2011,-93.4193548387097,µg m^-3,0
50.875,6.125,25-Jul-2011,41.5806451612903,µg m^-3,0
50.875,6.125,26-Jul-2011,-78.4193548387097,µg m^-3,0
50.875,6.125,27-Jul-2011,-46.4193548387097,µg m^-3,0
50.875,6.125,28-Jul-2011,-15.4193548387097,µg m^-3,0
50.875,6.125,29-Jul-2011,-23.4193548387097,µg m^-3,0
50.875,6.125,30-Jul-2011,-99.4193548387097,µg m^-3,0
50.875,6.125,31-Jul-2011,-33.4193548387097,µg m^-3,0
50.875,6.125,01-Aug-2011,109.967741935484,µg m^-3,0
50.875,6.125,02-Aug-2011,103.967741935484,µg m^-3,0
50.875,6.125,03-Aug-2011,-58.0322580645161,µg m^-3,0
50.875,6.125,04-Aug-2011,51.9677419354839,µg m^-3,0
50.875,6.125,05-Aug-2011,8.96774193548387,µg m^-3,0
50.875,6.125,06-Aug-2011,-57.0322580645161,µg m^-3,0
50.875,6.125,07-Aug-2011,29.9677419354839,µg m^-3,0
50.875,6.125,08-Aug-2011,-14.0322580645161,µg m^-3,0
50.875,6.125,09-Aug-2011,-16.0322580645161,µg m^-3,0
50.875,6.125,10-Aug-2011,48.9677419354839,µg m^-3,0
50.875,6.125,11-Aug-2011,41.9677419354839,µg m^-3,0
50.875,6.125,12-Aug-2011,-79.0322580645161,µg m^-3,0
50.875,6.125,13-Aug-2011,-71.0322580645161,µg m^-3,0
50.875,6.125,14-Aug-2011,-79.0322580645161,µg m^-3,0
50.875,6.125,15-Aug-2011,36.9677419354839,µg m^-3,0
50.875,6.125,16-Aug-2011,-6.03225806451613,µg m^-3,0
50.875,6.125,17-Aug-2011,43.9677419354839,µg m^-3,0
50.875,6.125,18-Aug-2011,36.9677419354839,µg m^-3,0
50.875,6.125,19-Aug-2011,-11.0322580645161,µg m^-3,0
50.875,6.125,20-Aug-2011,88.9677419354839,µg m^-3,0
50.875,6.125,21-Aug-2011,-11.0322580645161,µg m^-3,0
50.875,6.125,22-Aug-2011,-36.0322580645161,µg m^-3,0
50.875,6.125,23-Aug-2011,16.9677419354839,µg m^-3,0
50.875,6.125,24-Aug-2011,-10.0322580645161,µg m^-3,0
50.875,6.125,25-Aug-2011,0.967741935483872,µg m^-3,0
50.875,6.125,26-Aug-2011,-32.0322580645161,µg m^-3,0
50.875,6.125,27-Aug-2011,-37.0322580645161,µg m^-3,0
50.875,6.125,28-Aug-2011,-36.0322580645161,µg m^-3,0
50.875,6.125,29-Aug-2011,-33.0322580645161,µg m^-3,0
50.875,6.125,30-Aug-2011,-54.0322580645161,µg m^-3,0
50.875,6.125,31-Aug-2011,19.9677419354839,µg m^-3,0
50.875,6.125,01-Sep-2011,82,µg m^-3,0
50.875,6.125,02-Sep-2011,69,µg m^-3,0
50.875,6.125,03-Sep-2011,86,µg m^-3,0
50.875,6.125,04-Sep-2011,-35,µg m^-3,0
50.875,6.125,05-Sep-2011,38,µg m^-3,0
50.875,6.125,06-Sep-2011,-13,µg m^-3,0
50.875,6.125,07-Sep-2011,-23,µg m^-3,0
50.875,6.125,08-Sep-2011,-90,µg m^-3,0
50.875,6.125,09-Sep-2011,-75,µg m^-3,0
50.875,6.125,10-Sep-2011,20,µg m^-3,0
50.875,6.125,11-Sep-2011,-56,µg m^-3,0
50.875,6.125,12-Sep-2011,-24,µg m^-3,0
50.875,6.125,13-Sep-2011,1,µg m^-3,0
50.875,6.125,14-Sep-2011,27,µg m^-3,0
50.875,6.125,15-Sep-2011,15,µg m^-3,0
50.875,6.125,16-Sep-2011,11,µg m^-3,0
50.875,6.125,17-Sep-2011,-35,µg m^-3,0
50.875,6.125,18-Sep-2011,-33,µg m^-3,0
50.875,6.125,19-Sep-2011,-6,µg m^-3,0
