lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,23-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,24-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,25-Aug-2011,-3.44838714815917,µg m^-3,0
50.875,6.125,26-Aug-2011,5.75161298893152,µg m^-3,0
50.875,6.125,27-Aug-2011,4.75161297403036,µg m^-3,0
50.875,6.125,28-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,29-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,30-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,31-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,01-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,02-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,03-Sep-2011,0.496666674067577,µg m^-3,0
50.875,6.125,04-Sep-2011,2.39666670237978,µg m^-3,0
50.875,6.125,05-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,06-Sep-2011,7.09666677241524,µg m^-3,0
50.875,6.125,07-Sep-2011,3.0966667128106,µg m^-3,0
50.875,6.125,08-Sep-2011,2.39666670237978,µg m^-3,0
50.875,6.125,09-Sep-2011,-0.0033333333830039,µg m^-3,0
50.875,6.125,10-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,11-Sep-2011,2.09666669790943,µg m^-3,0
50.875,6.125,12-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,13-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,14-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,15-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,16-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,17-Sep-2011,3.99666672622164,µg m^-3,0
50.875,6.125,18-Sep-2011,3.69666672175129,µg m^-3,0
50.875,6.125,19-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,20-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,21-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,22-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,23-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,24-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,25-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,26-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,27-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,28-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,29-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,30-Sep-2011,-1.2033333512644,µg m^-3,0
50.875,6.125,01-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,02-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,03-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,04-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,05-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,06-Oct-2011,6.44516138636297,µg m^-3,0
50.875,6.125,07-Oct-2011,11.4451614608688,µg m^-3,0
50.875,6.125,08-Oct-2011,3.74516134612983,µg m^-3,0
50.875,6.125,09-Oct-2011,0.545161298446117,µg m^-3,0
50.875,6.125,10-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,11-Oct-2011,0.245161293975769,µg m^-3,0
50.875,6.125,12-Oct-2011,8.64516141914552,µg m^-3,0
50.875,6.125,13-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,14-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,15-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,16-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,17-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,18-Oct-2011,1.84516131781763,µg m^-3,0
50.875,6.125,19-Oct-2011,0.145161292485652,µg m^-3,0
50.875,6.125,20-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,21-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,22-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,23-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,24-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,25-Oct-2011,-1.05483872539574,µg m^-3,0
50.875,6.125,26-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,27-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,28-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,29-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,30-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,31-Oct-2011,-1.45483873135621,µg m^-3,0
50.875,6.125,01-Nov-2011,1.20000001788139,µg m^-3,0
50.875,6.125,02-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,03-Nov-2011,0,µg m^-3,0
50.875,6.125,04-Nov-2011,0,µg m^-3,0
50.875,6.125,05-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,06-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,07-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,08-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,09-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,10-Nov-2011,-0.100000001490116,µg m^-3,0
50.875,6.125,11-Nov-2011,-0.100000001490116,µg m^-3,0
