lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,27-Apr-2011,-3.62299991901964,µg m^-3,0
50.875,6.125,28-Apr-2011,-0.752999983169138,µg m^-3,0
50.875,6.125,29-Apr-2011,1.32699997033924,µg m^-3,0
50.875,6.125,30-Apr-2011,1.93699995670468,µg m^-3,0
50.875,6.125,01-May-2011,-1.78774189552473,µg m^-3,0
50.875,6.125,02-May-2011,-4.63774183182226,µg m^-3,0
50.875,6.125,03-May-2011,-6.2777417951654,µg m^-3,0
50.875,6.125,04-May-2011,-6.3977417924832,µg m^-3,0
50.875,6.125,05-May-2011,-3.42774185886787,µg m^-3,0
50.875,6.125,06-May-2011,1.17225803831412,µg m^-3,0
50.875,6.125,07-May-2011,5.97225793102576,µg m^-3,0
50.875,6.125,08-May-2011,7.08225790621533,µg m^-3,0
50.875,6.125,09-May-2011,3.26225799159898,µg m^-3,0
50.875,6.125,10-May-2011,2.70225800411595,µg m^-3,0
50.875,6.125,11-May-2011,1.88225802244438,µg m^-3,0
50.875,6.125,12-May-2011,-1.29774190647708,µg m^-3,0
50.875,6.125,13-May-2011,-0.937741914523706,µg m^-3,0
50.875,6.125,14-May-2011,-2.66774187585519,µg m^-3,0
50.875,6.125,15-May-2011,-4.21774184120999,µg m^-3,0
50.875,6.125,16-May-2011,-2.49774187965499,µg m^-3,0
50.875,6.125,17-May-2011,-0.717741919441089,µg m^-3,0
50.875,6.125,18-May-2011,0.842258045690194,µg m^-3,0
50.875,6.125,19-May-2011,0.752258047701851,µg m^-3,0
50.875,6.125,20-May-2011,1.89225802222087,µg m^-3,0
50.875,6.125,21-May-2011,1.77225802490307,µg m^-3,0
50.875,6.125,22-May-2011,1.85225802311493,µg m^-3,0
50.875,6.125,23-May-2011,1.36225803406729,µg m^-3,0
50.875,6.125,24-May-2011,-0.657741920782193,µg m^-3,0
50.875,6.125,25-May-2011,0.36225805641903,µg m^-3,0
50.875,6.125,26-May-2011,1.32225803496136,µg m^-3,0
50.875,6.125,27-May-2011,-2.82774187227891,µg m^-3,0
50.875,6.125,28-May-2011,-0.597741922123298,µg m^-3,0
50.875,6.125,29-May-2011,1.86225802289142,µg m^-3,0
50.875,6.125,30-May-2011,6.82225791202678,µg m^-3,0
50.875,6.125,31-May-2011,-1.96774189150141,µg m^-3,0
50.875,6.125,01-Jun-2011,-3.04933326517542,µg m^-3,0
50.875,6.125,02-Jun-2011,-0.189333329101405,µg m^-3,0
50.875,6.125,03-Jun-2011,2.7906666042904,µg m^-3,0
50.875,6.125,04-Jun-2011,5.58066654192904,µg m^-3,0
50.875,6.125,05-Jun-2011,3.04066659870247,µg m^-3,0
50.875,6.125,06-Jun-2011,2.47066661144296,µg m^-3,0
50.875,6.125,07-Jun-2011,0.190666662404933,µg m^-3,0
50.875,6.125,08-Jun-2011,-2.4893332776924,µg m^-3,0
50.875,6.125,09-Jun-2011,-2.34933328082164,µg m^-3,0
50.875,6.125,10-Jun-2011,-3.06933326472839,µg m^-3,0
50.875,6.125,11-Jun-2011,-4.10933324148258,µg m^-3,0
50.875,6.125,12-Jun-2011,-2.4893332776924,µg m^-3,0
50.875,6.125,13-Jun-2011,0.250666661063828,µg m^-3,0
50.875,6.125,14-Jun-2011,1.16066664072374,µg m^-3,0
50.875,6.125,15-Jun-2011,1.81066662619511,µg m^-3,0
50.875,6.125,16-Jun-2011,0.0406666657576942,µg m^-3,0
50.875,6.125,17-Jun-2011,-2.1993332841744,µg m^-3,0
50.875,6.125,18-Jun-2011,-2.46933327813943,µg m^-3,0
50.875,6.125,19-Jun-2011,-3.36933325802287,µg m^-3,0
50.875,6.125,20-Jun-2011,-2.9493332674106,µg m^-3,0
50.875,6.125,21-Jun-2011,1.3606666362534,µg m^-3,0
50.875,6.125,22-Jun-2011,0.000666666651763848,µg m^-3,0
50.875,6.125,23-Jun-2011,-2.13933328551551,µg m^-3,0
50.875,6.125,24-Jun-2011,-4.06933324237665,µg m^-3,0
50.875,6.125,25-Jun-2011,-3.06933326472839,µg m^-3,0
50.875,6.125,26-Jun-2011,2.74066660540799,µg m^-3,0
50.875,6.125,27-Jun-2011,7.91066648984949,µg m^-3,0
50.875,6.125,28-Jun-2011,9.78066644805173,µg m^-3,0
50.875,6.125,29-Jun-2011,1.02066664385299,µg m^-3,0
50.875,6.125,30-Jun-2011,-2.13933328551551,µg m^-3,0
50.875,6.125,01-Jul-2011,-2.58741929700538,µg m^-3,0
50.875,6.125,02-Jul-2011,-2.76741929298207,µg m^-3,0
50.875,6.125,03-Jul-2011,-1.27741932628616,µg m^-3,0
50.875,6.125,04-Jul-2011,-1.90741931220457,µg m^-3,0
50.875,6.125,05-Jul-2011,3.21258057335452,µg m^-3,0
50.875,6.125,06-Jul-2011,2.41258059123591,µg m^-3,0
50.875,6.125,07-Jul-2011,2.68258058520094,µg m^-3,0
50.875,6.125,08-Jul-2011,2.43258059078888,µg m^-3,0
50.875,6.125,09-Jul-2011,1.80258060487047,µg m^-3,0
50.875,6.125,10-Jul-2011,1.80258060487047,µg m^-3,0
50.875,6.125,11-Jul-2011,3.59258056486085,µg m^-3,0
50.875,6.125,12-Jul-2011,4.28258054943815,µg m^-3,0
50.875,6.125,13-Jul-2011,-2.22741930505201,µg m^-3,0
50.875,6.125,14-Jul-2011,-3.11741928515896,µg m^-3,0
50.875,6.125,15-Jul-2011,1.18258061872855,µg m^-3,0
50.875,6.125,16-Jul-2011,2.42258059101239,µg m^-3,0
50.875,6.125,17-Jul-2011,0.322580637951051,µg m^-3,0
50.875,6.125,18-Jul-2011,-0.267419348861422,µg m^-3,0
50.875,6.125,19-Jul-2011,0.112580642644916,µg m^-3,0
50.875,6.125,20-Jul-2011,0.102580642868434,µg m^-3,0
50.875,6.125,21-Jul-2011,0.132580642197881,µg m^-3,0
50.875,6.125,22-Jul-2011,-1.33741932494506,µg m^-3,0
50.875,6.125,23-Jul-2011,-3.87741926817163,µg m^-3,0
50.875,6.125,24-Jul-2011,-3.22741928270027,µg m^-3,0
50.875,6.125,25-Jul-2011,-0.777419337462034,µg m^-3,0
50.875,6.125,26-Jul-2011,-0.707419339026655,µg m^-3,0
50.875,6.125,27-Jul-2011,0.0225806446565731,µg m^-3,0
50.875,6.125,28-Jul-2011,1.1525806193991,µg m^-3,0
50.875,6.125,29-Jul-2011,0.362580637056981,µg m^-3,0
50.875,6.125,30-Jul-2011,-2.14741930684015,µg m^-3,0
50.875,6.125,31-Jul-2011,-1.80741931443974,µg m^-3,0
50.875,6.125,01-Aug-2011,-1.21580642443751,µg m^-3,0
50.875,6.125,02-Aug-2011,4.06419345754529,µg m^-3,0
50.875,6.125,03-Aug-2011,1.79419350828375,µg m^-3,0
50.875,6.125,04-Aug-2011,2.81419348548497,µg m^-3,0
50.875,6.125,05-Aug-2011,1.12419352325941,µg m^-3,0
50.875,6.125,06-Aug-2011,1.66419351118947,µg m^-3,0
50.875,6.125,07-Aug-2011,-1.17580642533158,µg m^-3,0
50.875,6.125,08-Aug-2011,-3.25580637883996,µg m^-3,0
50.875,6.125,09-Aug-2011,-3.94580636341725,µg m^-3,0
50.875,6.125,10-Aug-2011,-2.0258064063326,µg m^-3,0
50.875,6.125,11-Aug-2011,1.68419351074244,µg m^-3,0
50.875,6.125,12-Aug-2011,-0.165806447906839,µg m^-3,0
50.875,6.125,13-Aug-2011,0.504193537117494,µg m^-3,0
50.875,6.125,14-Aug-2011,-0.36580644343649,µg m^-3,0
50.875,6.125,15-Aug-2011,-1.05580642801379,µg m^-3,0
50.875,6.125,16-Aug-2011,-0.205806447012769,µg m^-3,0
50.875,6.125,17-Aug-2011,1.66419351118947,µg m^-3,0
50.875,6.125,18-Aug-2011,2.84419348481442,µg m^-3,0
50.875,6.125,19-Aug-2011,-0.0958064494714606,µg m^-3,0
50.875,6.125,20-Aug-2011,1.074193524377,µg m^-3,0
50.875,6.125,21-Aug-2011,5.24419343117024,µg m^-3,0
50.875,6.125,22-Aug-2011,1.21419352124776,µg m^-3,0
50.875,6.125,23-Aug-2011,2.4541934935316,µg m^-3,0
50.875,6.125,24-Aug-2011,2.17419349979009,µg m^-3,0
50.875,6.125,25-Aug-2011,1.52419351431872,µg m^-3,0
50.875,6.125,26-Aug-2011,1.33419351856555,µg m^-3,0
50.875,6.125,27-Aug-2011,-2.97580638509844,µg m^-3,0
50.875,6.125,28-Aug-2011,-3.70580636878167,µg m^-3,0
50.875,6.125,29-Aug-2011,-4.25580635648821,µg m^-3,0
50.875,6.125,30-Aug-2011,-4.81580634397124,µg m^-3,0
50.875,6.125,31-Aug-2011,-3.91580636408781,µg m^-3,0
50.875,6.125,01-Sep-2011,-1.96466662275294,µg m^-3,0
50.875,6.125,02-Sep-2011,3.34533325855931,µg m^-3,0
50.875,6.125,03-Sep-2011,6.47533318859836,µg m^-3,0
50.875,6.125,04-Sep-2011,3.6353332520773,µg m^-3,0
50.875,6.125,05-Sep-2011,-1.13466664130489,µg m^-3,0
50.875,6.125,06-Sep-2011,-0.754666649798551,µg m^-3,0
50.875,6.125,07-Sep-2011,-1.82466662588219,µg m^-3,0
50.875,6.125,08-Sep-2011,-2.83466660330693,µg m^-3,0
50.875,6.125,09-Sep-2011,1.51533329946299,µg m^-3,0
50.875,6.125,10-Sep-2011,6.35533319128056,µg m^-3,0
50.875,6.125,11-Sep-2011,1.19533330661555,µg m^-3,0
50.875,6.125,12-Sep-2011,1.08533330907424,µg m^-3,0
50.875,6.125,13-Sep-2011,-0.154666663209596,µg m^-3,0
50.875,6.125,14-Sep-2011,-2.53466661001245,µg m^-3,0
50.875,6.125,15-Sep-2011,-2.5646666093419,µg m^-3,0
50.875,6.125,16-Sep-2011,-1.43466663459937,µg m^-3,0
50.875,6.125,17-Sep-2011,-0.63466665248076,µg m^-3,0
50.875,6.125,18-Sep-2011,-4.23466657201449,µg m^-3,0
50.875,6.125,19-Sep-2011,-3.43466658989588,µg m^-3,0
50.875,6.125,20-Sep-2011,-2.35466661403576,µg m^-3,0
50.875,6.125,21-Sep-2011,-0.724666650469104,µg m^-3,0
50.875,6.125,22-Sep-2011,-1.91466662387053,µg m^-3,0
50.875,6.125,23-Sep-2011,-2.55466660956542,µg m^-3,0
50.875,6.125,24-Sep-2011,-1.73466662789384,µg m^-3,0
50.875,6.125,25-Sep-2011,0.0353333325435727,µg m^-3,0
50.875,6.125,26-Sep-2011,2.57533327577015,µg m^-3,0
50.875,6.125,27-Sep-2011,0.925333312650523,µg m^-3,0
50.875,6.125,28-Sep-2011,1.27533330482741,µg m^-3,0
50.875,6.125,29-Sep-2011,2.3153332815816,µg m^-3,0
50.875,6.125,30-Sep-2011,2.05533328739305,µg m^-3,0
50.875,6.125,01-Oct-2011,6.80806436395693,µg m^-3,0
50.875,6.125,02-Oct-2011,6.10806437960315,µg m^-3,0
50.875,6.125,03-Oct-2011,6.86806436261583,µg m^-3,0
50.875,6.125,04-Oct-2011,5.54806439212013,µg m^-3,0
50.875,6.125,05-Oct-2011,5.23806439904917,µg m^-3,0
50.875,6.125,06-Oct-2011,2.12806446856308,µg m^-3,0
50.875,6.125,07-Oct-2011,-2.06193543778312,µg m^-3,0
50.875,6.125,08-Oct-2011,-2.75193542236042,µg m^-3,0
50.875,6.125,09-Oct-2011,-0.981935461922999,µg m^-3,0
